     ,buy_slope_threshold   ,buy_velocity_threshold,close_slope_threshold ,close_velocity_threshold,sell_slope_threshold  ,sell_velocity_threshold,profit_percentage
69   ,-0.005088356109323059 ,-0.003664504722777785 ,-0.005088356109323059 ,-0.0007321006244275052  ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
170  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.003034310184201278 ,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
144  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.003034310184201278 ,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
319  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.0009802642590794972,-0.0007321006244275052  ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
294  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.0009802642590794972,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
442  ,-0.005088356109323059 ,-0.003664504722777785 ,0.001073781666042284  ,-0.0007321006244275052  ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
94   ,-0.005088356109323059 ,-0.003664504722777785 ,-0.005088356109323059 ,0.0007341014247476351   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
19   ,-0.005088356109323059 ,-0.003664504722777785 ,-0.005088356109323059 ,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
269  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.0009802642590794972,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
394  ,-0.005088356109323059 ,-0.003664504722777785 ,0.001073781666042284  ,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
369  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.0009802642590794972,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
469  ,-0.005088356109323059 ,-0.003664504722777785 ,0.001073781666042284  ,0.0007341014247476351   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
345  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.0009802642590794972,0.0007341014247476351   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
494  ,-0.005088356109323059 ,-0.003664504722777785 ,0.001073781666042284  ,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
119  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.005088356109323059 ,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
194  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.003034310184201278 ,-0.0007321006244275052  ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
44   ,-0.005088356109323059 ,-0.003664504722777785 ,-0.005088356109323059 ,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
519  ,-0.005088356109323059 ,-0.003664504722777785 ,0.0031278275911640644 ,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
245  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.003034310184201278 ,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
544  ,-0.005088356109323059 ,-0.003664504722777785 ,0.0031278275911640644 ,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
594  ,-0.005088356109323059 ,-0.003664504722777785 ,0.0031278275911640644 ,0.0007341014247476351   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
219  ,-0.005088356109323059 ,-0.003664504722777785 ,-0.003034310184201278 ,0.0007341014247476351   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
569  ,-0.005088356109323059 ,-0.003664504722777785 ,0.0031278275911640644 ,-0.0007321006244275052  ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
619  ,-0.005088356109323059 ,-0.003664504722777785 ,0.0031278275911640644 ,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
419  ,-0.005088356109323059 ,-0.003664504722777785 ,0.001073781666042284  ,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,6018.1034596078325
3269 ,-0.003034310184201278 ,-0.003664504722777785 ,-0.003034310184201278 ,-0.003664504722777785   ,0.001073781666042284  ,0.0022003034739227745  ,5988.169496125924
3544 ,-0.003034310184201278 ,-0.003664504722777785 ,0.001073781666042284  ,-0.002198302673602645   ,0.001073781666042284  ,0.0022003034739227745  ,5988.169496125924
3619 ,-0.003034310184201278 ,-0.003664504722777785 ,0.001073781666042284  ,0.0022003034739227745   ,0.001073781666042284  ,0.0022003034739227745  ,5988.169496125924
