     ,buy_slope_threshold   ,buy_velocity_threshold,close_slope_threshold ,close_velocity_threshold,sell_slope_threshold  ,sell_velocity_threshold,profit_percentage
619  ,-0.0036815917676293504,-0.0026532898962127118,0.0022853056007936974 ,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
168  ,-0.0036815917676293504,-0.0026532898962127118,-0.0021898674255235884,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
469  ,-0.0036815917676293504,-0.0026532898962127118,0.0007935812586879355 ,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
443  ,-0.0036815917676293504,-0.0026532898962127118,0.0007935812586879355 ,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
268  ,-0.0036815917676293504,-0.0026532898962127118,-0.0006981430834178265,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
44   ,-0.0036815917676293504,-0.0026532898962127118,-0.0036815917676293504,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
93   ,-0.0036815917676293504,-0.0026532898962127118,-0.0036815917676293504,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
219  ,-0.0036815917676293504,-0.0026532898962127118,-0.0021898674255235884,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
494  ,-0.0036815917676293504,-0.0026532898962127118,0.0007935812586879355 ,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
193  ,-0.0036815917676293504,-0.0026532898962127118,-0.0021898674255235884,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
519  ,-0.0036815917676293504,-0.0026532898962127118,0.0022853056007936974 ,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
544  ,-0.0036815917676293504,-0.0026532898962127118,0.0022853056007936974 ,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
294  ,-0.0036815917676293504,-0.0026532898962127118,-0.0006981430834178265,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
244  ,-0.0036815917676293504,-0.0026532898962127118,-0.0021898674255235884,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
419  ,-0.0036815917676293504,-0.0026532898962127118,0.0007935812586879355 ,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
19   ,-0.0036815917676293504,-0.0026532898962127118,-0.0036815917676293504,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
594  ,-0.0036815917676293504,-0.0026532898962127118,0.0022853056007936974 ,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
570  ,-0.0036815917676293504,-0.0026532898962127118,0.0022853056007936974 ,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
144  ,-0.0036815917676293504,-0.0026532898962127118,-0.0021898674255235884,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
396  ,-0.0036815917676293504,-0.0026532898962127118,0.0007935812586879355 ,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
319  ,-0.0036815917676293504,-0.0026532898962127118,-0.0006981430834178265,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
344  ,-0.0036815917676293504,-0.0026532898962127118,-0.0006981430834178265,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
368  ,-0.0036815917676293504,-0.0026532898962127118,-0.0006981430834178265,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
70   ,-0.0036815917676293504,-0.0026532898962127118,-0.0036815917676293504,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
119  ,-0.0036815917676293504,-0.0026532898962127118,-0.0036815917676293504,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7878.972438401617
3571 ,-0.0021898674255235884,-0.0026532898962127118,0.0007935812586879355 ,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3369 ,-0.0021898674255235884,-0.0026532898962127118,-0.0021898674255235884,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3144 ,-0.0021898674255235884,-0.0026532898962127118,-0.0036815917676293504,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3619 ,-0.0021898674255235884,-0.0026532898962127118,0.0007935812586879355 ,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3519 ,-0.0021898674255235884,-0.0026532898962127118,0.0007935812586879355 ,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3294 ,-0.0021898674255235884,-0.0026532898962127118,-0.0021898674255235884,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3494 ,-0.0021898674255235884,-0.0026532898962127118,-0.0006981430834178265,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3344 ,-0.0021898674255235884,-0.0026532898962127118,-0.0021898674255235884,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3594 ,-0.0021898674255235884,-0.0026532898962127118,0.0007935812586879355 ,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3544 ,-0.0021898674255235884,-0.0026532898962127118,0.0007935812586879355 ,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3474 ,-0.0021898674255235884,-0.0026532898962127118,-0.0006981430834178265,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3319 ,-0.0021898674255235884,-0.0026532898962127118,-0.0021898674255235884,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3644 ,-0.0021898674255235884,-0.0026532898962127118,0.0022853056007936974 ,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3394 ,-0.0021898674255235884,-0.0026532898962127118,-0.0006981430834178265,-0.0026532898962127118  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3418 ,-0.0021898674255235884,-0.0026532898962127118,-0.0006981430834178265,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3669 ,-0.0021898674255235884,-0.0026532898962127118,0.0022853056007936974 ,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3169 ,-0.0021898674255235884,-0.0026532898962127118,-0.0036815917676293504,-0.0015919779393282674  ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3218 ,-0.0021898674255235884,-0.0026532898962127118,-0.0036815917676293504,0.0005306459744406212   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3444 ,-0.0021898674255235884,-0.0026532898962127118,-0.0006981430834178265,-0.000530665982443823   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
3244 ,-0.0021898674255235884,-0.0026532898962127118,-0.0036815917676293504,0.0015919579313250659   ,0.0007935812586879355 ,0.0015919579313250659  ,7842.825985810955
