   ,buy_slope_threshold,buy_velocity_threshold,close_slope_threshold,close_velocity_threshold,sell_slope_threshold,sell_velocity_threshold,profit_percentage
100,-175.279978661492  ,-25.540912505144693   ,112.34126528071032   ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
115,-175.279978661492  ,-25.540912505144693   ,-175.279978661492    ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
124,-175.279978661492  ,-25.540912505144693   ,-31.46935669039084   ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
123,-175.279978661492  ,-25.540912505144693   ,-31.46935669039084   ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
122,-175.279978661492  ,-25.540912505144693   ,-103.37466767594142  ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
121,-175.279978661492  ,-25.540912505144693   ,112.34126528071032   ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
120,-175.279978661492  ,-25.540912505144693   ,40.43595429515975    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
119,-175.279978661492  ,-25.540912505144693   ,-103.37466767594142  ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
118,-175.279978661492  ,-25.540912505144693   ,40.43595429515975    ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
117,-175.279978661492  ,-25.540912505144693   ,-31.46935669039084   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
116,-175.279978661492  ,-25.540912505144693   ,40.43595429515975    ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
114,-175.279978661492  ,-25.540912505144693   ,-175.279978661492    ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
103,-175.279978661492  ,-25.540912505144693   ,40.43595429515975    ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
113,-175.279978661492  ,-25.540912505144693   ,40.43595429515975    ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
112,-175.279978661492  ,-25.540912505144693   ,-103.37466767594142  ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
111,-175.279978661492  ,-25.540912505144693   ,-31.46935669039084   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
110,-175.279978661492  ,-25.540912505144693   ,-31.46935669039084   ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
109,-175.279978661492  ,-25.540912505144693   ,112.34126528071032   ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
108,-175.279978661492  ,-25.540912505144693   ,-175.279978661492    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
107,-175.279978661492  ,-25.540912505144693   ,-175.279978661492    ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
106,-175.279978661492  ,-25.540912505144693   ,-175.279978661492    ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
105,-175.279978661492  ,-25.540912505144693   ,112.34126528071032   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
101,-175.279978661492  ,-25.540912505144693   ,112.34126528071032   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
104,-175.279978661492  ,-25.540912505144693   ,-103.37466767594142  ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
102,-175.279978661492  ,-25.540912505144693   ,-103.37466767594142  ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1858.5709215897145
54 ,-175.279978661492  ,-76.20709024211735    ,112.34126528071032   ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
65 ,-175.279978661492  ,-76.20709024211735    ,-103.37466767594142  ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
74 ,-175.279978661492  ,-76.20709024211735    ,112.34126528071032   ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
73 ,-175.279978661492  ,-76.20709024211735    ,-175.279978661492    ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
72 ,-175.279978661492  ,-76.20709024211735    ,40.43595429515975    ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
71 ,-175.279978661492  ,-76.20709024211735    ,112.34126528071032   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
70 ,-175.279978661492  ,-76.20709024211735    ,-103.37466767594142  ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
69 ,-175.279978661492  ,-76.20709024211735    ,40.43595429515975    ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
68 ,-175.279978661492  ,-76.20709024211735    ,112.34126528071032   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
67 ,-175.279978661492  ,-76.20709024211735    ,-175.279978661492    ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
66 ,-175.279978661492  ,-76.20709024211735    ,-31.46935669039084   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
64 ,-175.279978661492  ,-76.20709024211735    ,-31.46935669039084   ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
52 ,-175.279978661492  ,-76.20709024211735    ,-103.37466767594142  ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
63 ,-175.279978661492  ,-76.20709024211735    ,-31.46935669039084   ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
62 ,-175.279978661492  ,-76.20709024211735    ,-103.37466767594142  ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
61 ,-175.279978661492  ,-76.20709024211735    ,-175.279978661492    ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
60 ,-175.279978661492  ,-76.20709024211735    ,-175.279978661492    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
59 ,-175.279978661492  ,-76.20709024211735    ,-175.279978661492    ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
58 ,-175.279978661492  ,-76.20709024211735    ,40.43595429515975    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
57 ,-175.279978661492  ,-76.20709024211735    ,-31.46935669039084   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
56 ,-175.279978661492  ,-76.20709024211735    ,40.43595429515975    ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
55 ,-175.279978661492  ,-76.20709024211735    ,40.43595429515975    ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
51 ,-175.279978661492  ,-76.20709024211735    ,-31.46935669039084   ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
53 ,-175.279978661492  ,-76.20709024211735    ,112.34126528071032   ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
50 ,-175.279978661492  ,-76.20709024211735    ,-103.37466767594142  ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1851.313919769324
125,-103.37466767594142,-25.540912505144693   ,112.34126528071032   ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
138,-103.37466767594142,-25.540912505144693   ,-103.37466767594142  ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
150,-103.37466767594142,-25.540912505144693   ,112.34126528071032   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
126,-103.37466767594142,-25.540912505144693   ,-103.37466767594142  ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
148,-103.37466767594142,-25.540912505144693   ,112.34126528071032   ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
147,-103.37466767594142,-25.540912505144693   ,40.43595429515975    ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
146,-103.37466767594142,-25.540912505144693   ,-31.46935669039084   ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
145,-103.37466767594142,-25.540912505144693   ,-103.37466767594142  ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
144,-103.37466767594142,-25.540912505144693   ,-103.37466767594142  ,75.79144296880062       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
142,-103.37466767594142,-25.540912505144693   ,40.43595429515975    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
141,-103.37466767594142,-25.540912505144693   ,-31.46935669039084   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
140,-103.37466767594142,-25.540912505144693   ,-175.279978661492    ,25.12526523182797       ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
139,-103.37466767594142,-25.540912505144693   ,-31.46935669039084   ,-76.20709024211735      ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
143,-103.37466767594142,-25.540912505144693   ,112.34126528071032   ,-126.87326797908999     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
137,-103.37466767594142,-25.540912505144693   ,-175.279978661492    ,-25.540912505144693     ,-31.46935669039084  ,75.79144296880062      ,1838.7931594935355
