,Unnamed: 0,buy_slope_threshold,buy_velocity_threshold,close_slope_threshold,close_velocity_threshold,sell_slope_threshold,sell_velocity_threshold,profit_percentage
144,7020,-0.0008106773676993372,-0.0018127994480289355,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,7286.015787647886
147,7269,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,7286.015787647886
139,7069,-0.0008106773676993372,-0.0018127994480289355,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,7286.015787647886
140,7445,-0.0008106773676993372,-0.0018127994480289355,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,7286.015787647886
141,7094,-0.0008106773676993372,-0.0018127994480289355,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,7286.015787647886
142,7169,-0.0008106773676993372,-0.0018127994480289355,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,7286.015787647886
143,6969,-0.0008106773676993372,-0.0018127994480289355,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,7286.015787647886
145,7496,-0.0008106773676993372,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,7286.015787647886
146,7344,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,7286.015787647886
148,6994,-0.0008106773676993372,-0.0018127994480289355,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,7286.015787647886
149,7319,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,7286.015787647886
138,7194,-0.0008106773676993372,-0.0018127994480289355,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,7286.015787647886
154,268,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7278.993306485656
161,417,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7278.993306485656
151,195,-0.004184813123753739,-0.003020905661364489,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7278.993306485656
152,317,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7278.993306485656
153,543,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7278.993306485656
162,218,-0.004184813123753739,-0.003020905661364489,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7278.993306485656
156,368,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7278.993306485656
157,93,-0.004184813123753739,-0.003020905661364489,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7278.993306485656
158,568,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7278.993306485656
159,168,-0.004184813123753739,-0.003020905661364489,-0.002497745245726538,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7278.993306485656
160,393,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7278.993306485656
155,494,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7278.993306485656
169,243,-0.004184813123753739,-0.003020905661364489,-0.002497745245726538,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7278.993306485656
150,43,-0.004184813123753739,-0.003020905661364489,-0.004184813123753739,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7278.993306485656
163,593,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7278.993306485656
164,67,-0.004184813123753739,-0.003020905661364489,-0.004184813123753739,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7278.993306485656
165,468,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7278.993306485656
166,342,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7278.993306485656
167,143,-0.004184813123753739,-0.003020905661364489,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7278.993306485656
168,618,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7278.993306485656
170,294,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7278.993306485656
171,444,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7278.993306485656
172,118,-0.004184813123753739,-0.003020905661364489,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7278.993306485656
173,517,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7278.993306485656
174,18,-0.004184813123753739,-0.003020905661364489,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7278.993306485656
179,3518,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7263.487672305796
186,3318,-0.002497745245726538,-0.003020905661364489,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7263.487672305796
176,3268,-0.002497745245726538,-0.003020905661364489,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7263.487672305796
177,3143,-0.002497745245726538,-0.003020905661364489,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,7263.487672305796
178,3543,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7263.487672305796
187,3717,-0.002497745245726538,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7263.487672305796
181,3568,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,7263.487672305796
182,3417,-0.002497745245726538,-0.003020905661364489,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7263.487672305796
183,3218,-0.002497745245726538,-0.003020905661364489,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,7263.487672305796
184,3493,-0.002497745245726538,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,7263.487672305796
185,3667,-0.002497745245726538,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,7263.487672305796
