          ,close  ,high   ,low    ,p_change,open   ,pre_close,volume ,date    ,date_week,atr21             ,atr14             ,key
2017-09-21,136.64 ,136.79 ,135.87 ,-0.095  ,136.7  ,136.77   ,421202 ,20170921,3        ,1.5778611835576586,1.4602248436012064,71
2017-09-22,138.03 ,138.28 ,136.81 ,1.017   ,136.81 ,136.64   ,704264 ,20170922,4        ,1.5716861104823905,1.4668617239475747,72
2017-09-25,138.78 ,139.03 ,136.82 ,0.543   ,138.2  ,138.03   ,1075592,20170925,0        ,1.6461426760928877,1.5899499267762878,73
2017-09-26,138.36 ,138.72 ,137.78 ,-0.303  ,138.72 ,138.78   ,27691  ,20170926,1        ,1.5818973758908605,1.5032880453496915,74
2017-09-27,138.66 ,139.54 ,138.39 ,0.217   ,139.26 ,138.36   ,20322  ,20170927,2        ,1.5426058943821275,1.4561820817240496,75
2017-09-28,138.62 ,138.62 ,137.74 ,-0.029  ,138.41 ,138.66   ,22374  ,20170928,3        ,1.4823298289903666,1.3793565448968537,76
2017-09-29,139.29 ,139.29 ,138.07 ,0.483   ,138.41 ,138.62   ,21130  ,20170929,4        ,1.4584675671640406,1.3581087037363748,77
2017-10-02,140.25 ,140.25 ,139.53 ,0.689   ,139.76 ,139.29   ,32233  ,20171002,0        ,1.4740698031645108,1.3943613229001643,78
2017-10-03,141.09 ,141.23 ,140.04 ,0.599   ,140.09 ,140.25   ,18553  ,20171003,1        ,1.5164477821155964,1.4671139227891514,79
2017-10-04,141.68 ,141.66 ,140.89 ,0.418   ,141.05 ,141.09   ,19719  ,20171004,2        ,1.506766414371686 ,1.459498662662589 ,80
2017-10-05,142.07 ,142.64 ,141.69 ,0.275   ,142.0  ,141.68   ,19432  ,20171005,3        ,1.5106983267048049,1.4715656043503424,81
2017-10-06,142.49 ,143.9  ,142.2  ,0.296   ,142.68 ,142.07   ,34283  ,20171006,4        ,1.5752039564601872,1.5713575502408674,82
2017-10-09,141.95 ,142.43 ,141.55 ,-0.379  ,142.43 ,142.49   ,20773  ,20171009,0        ,1.5119825163827902,1.4791759886354796,83
2017-10-10,142.15 ,142.5  ,141.72 ,0.141   ,141.98 ,141.95   ,16038  ,20171010,1        ,1.445418474031484 ,1.385952037126788 ,84
2017-10-11,142.5  ,142.56 ,141.85 ,0.246   ,142.0  ,142.15   ,537162 ,20171011,2        ,1.378543820592636 ,1.2958246913347837,85
2017-10-12,143.86 ,143.86 ,142.21 ,0.954   ,142.65 ,142.5    ,739675 ,20171012,3        ,1.4086837510896282,1.351048282223231 ,86
2017-10-13,144.2  ,144.81 ,143.82 ,0.236   ,144.26 ,143.86   ,703968 ,20171013,4        ,1.490640256862945 ,1.4789089454914643,87
2017-10-16,144.75 ,144.75 ,143.85 ,0.381   ,144.58 ,144.2    ,492430 ,20171016,0        ,1.4369345689144943,1.4017208589039827,88
2017-10-17,144.13 ,144.61 ,143.48 ,-0.428  ,144.61 ,144.75   ,503221 ,20171017,1        ,1.4090261734576206,1.36549131863326  ,89
2017-10-18,145.145,145.78 ,144.41 ,0.704   ,144.82 ,144.13   ,619006 ,20171018,2        ,1.4054777323467877,1.3660924774778405,90
2017-10-19,144.18 ,144.55 ,143.38 ,-0.665  ,144.27 ,145.145  ,515248 ,20171019,3        ,1.384067335359935 ,1.3399467637192806,91
2017-10-20,145.6  ,145.66 ,144.34 ,0.985   ,144.635,144.18   ,476751 ,20171020,4        ,1.3782422084138937,1.3372871908070958,92
2017-10-23,146.13 ,146.165,145.34 ,0.364   ,145.44 ,145.6    ,597315 ,20171023,0        ,1.433409099606192 ,1.4236490229844476,93
2017-10-24,147.0  ,147.69 ,145.2  ,0.595   ,146.07 ,146.13   ,711358 ,20171024,1        ,1.5294740447236725,1.5658293305856776,94
2017-10-25,145.58 ,147.27 ,144.45 ,-0.966  ,146.98 ,147.0    ,938283 ,20171025,2        ,1.6468070519776403,1.7330522672652866,95
2017-10-26,147.38 ,148.0  ,146.46 ,1.236   ,146.49 ,145.58   ,912932 ,20171026,3        ,1.6370963820749318,1.7073119408493673,96
2017-10-27,146.4  ,147.98 ,145.96 ,-0.665  ,147.98 ,147.38   ,863567 ,20171027,4        ,1.706457346637691 ,1.7996704237224121,97
2017-10-30,142.98 ,145.88 ,141.365,-2.336  ,145.85 ,146.4    ,809036 ,20171030,0        ,2.098174310141976 ,2.3617147627090795,98
2017-10-31,142.41 ,143.41 ,141.59 ,-0.399  ,142.99 ,142.98   ,985948 ,20171031,1        ,2.344721809206666 ,2.6881529934199504,99
2017-11-01,143.49 ,144.27 ,142.5  ,0.758   ,143.79 ,142.41   ,543771 ,20171101,2        ,2.2924709250762305,2.5657325295956293,100
2017-11-02,143.53 ,144.03 ,142.145,0.028   ,143.21 ,143.49   ,823748 ,20171102,3        ,2.2554258920533146,2.4749681507415273,101
2017-11-03,146.29 ,147.68 ,140.15 ,1.923   ,144.39 ,143.53   ,1953539,20171103,4        ,2.7349587731264644,3.148972664873774 ,102
2017-11-06,144.51 ,146.63 ,144.3  ,-1.217  ,146.45 ,146.29   ,851792 ,20171106,0        ,2.768145984075569 ,3.1424429739774125,103
2017-11-07,143.77 ,145.665,143.18 ,-0.512  ,144.68 ,144.51   ,549225 ,20171107,1        ,2.7992250222337622,3.1381172428239386,104
2017-11-08,144.93 ,144.98 ,143.17 ,0.807   ,143.64 ,143.77   ,552362 ,20171108,2        ,2.7092917909619745,2.961034898019574 ,105
2017-11-09,143.09 ,144.77 ,141.9  ,-1.27   ,144.47 ,144.93   ,572660 ,20171109,3        ,2.723902172204042 ,2.9488969088985186,106
2017-11-10,142.19 ,143.38 ,141.68 ,-0.629  ,142.65 ,143.09   ,546690 ,20171110,4        ,2.771730866576323 ,2.9890439955046086,107
2017-11-13,142.15 ,142.62 ,141.09 ,-0.028  ,141.54 ,142.19   ,492285 ,20171113,0        ,2.7015713559141448,2.857171440587036 ,108
2017-11-14,143.14 ,143.89 ,141.31 ,0.696   ,141.76 ,142.15   ,424850 ,20171114,1        ,2.6905191052561017,2.820215243120887 ,109
2017-11-15,141.96 ,143.12 ,141.49 ,-0.824  ,142.61 ,143.14   ,619551 ,20171115,2        ,2.5941058253455407,2.661519857319945 ,110
2017-11-16,144.09 ,144.98 ,142.75 ,1.5     ,142.75 ,141.96   ,789223 ,20171116,3        ,2.561004530411342 ,2.6039838700434657,111
2017-11-17,146.79 ,147.33 ,143.61 ,1.874   ,144.67 ,144.09   ,942370 ,20171117,4        ,2.81637312269139  ,2.972786055705303 ,112
2017-11-20,148.31 ,148.55 ,146.71 ,1.035   ,146.86 ,146.79   ,831863 ,20171120,0        ,2.965796603207805 ,3.171081264587814 ,113
2017-11-21,149.46 ,149.63 ,148.77 ,0.775   ,149.0  ,148.31   ,804906 ,20171121,1        ,2.954360349704074 ,3.1269370928293387,114
2017-11-22,149.4  ,149.89 ,148.5  ,-0.04   ,149.4  ,149.46   ,685049 ,20171122,2        ,2.8294165265663884,2.9206788010429365,115
2017-11-24,150.23 ,150.73 ,149.35 ,0.556   ,149.35 ,149.4    ,290983 ,20171124,4        ,2.6976494960426227,2.7152549499050656,116
2017-11-27,149.89 ,151.24 ,149.76 ,-0.226  ,151.24 ,150.23   ,32660  ,20171127,0        ,2.619680342417955 ,2.5985542845024474,117
2017-11-28,150.88 ,151.08 ,149.31 ,0.66    ,150.44 ,149.89   ,1098332,20171128,1        ,2.5424357584126778,2.4880803754593015,118
2017-11-29,149.84 ,153.415,149.41 ,-0.689  ,151.58 ,150.88   ,626563 ,20171129,2        ,2.675397578195057 ,2.6903363324474667,119
2017-11-30,151.82 ,152.08 ,148.31 ,1.321   ,150.71 ,149.84   ,1178180,20171130,3        ,2.7749078650508445,2.8342914924695495,120
2017-12-01,151.3  ,151.83 ,147.81 ,-0.343  ,151.82 ,151.82   ,769726 ,20171201,4        ,2.888099068169475 ,2.992385964279055 ,121
2017-12-04,151.75 ,153.86 ,151.41 ,0.297   ,153.31 ,151.3    ,740233 ,20171204,0        ,2.8482715573917043,2.92006783406772  ,122
2017-12-05,152.08 ,153.66 ,151.5  ,0.217   ,152.34 ,151.75   ,724559 ,20171205,1        ,2.80388290696894  ,2.8453921213903035,123
2017-12-06,152.27 ,152.43 ,150.88 ,0.125   ,152.08 ,152.08   ,605777 ,20171206,2        ,2.6898927883382564,2.6726731689281817,124
2017-12-07,151.73 ,152.95 ,151.6  ,-0.355  ,152.05 ,152.27   ,801918 ,20171207,3        ,2.5680836113802052,2.49631674379974  ,125
2017-12-08,152.39 ,152.84 ,151.31 ,0.435   ,152.25 ,151.73   ,519112 ,20171208,4        ,2.4737118516206515,2.367474509643905 ,126
2017-12-11,152.39 ,153.27 ,151.67 ,0.0     ,152.19 ,152.39   ,869851 ,20171211,0        ,2.39428310179184  ,2.2651445738895255,127
2017-12-12,152.57 ,153.55 ,151.98 ,0.118   ,152.56 ,152.39   ,438832 ,20171212,1        ,2.3193479315652974,2.1724586298131427,128
2017-12-13,150.17 ,152.92 ,150.13 ,-1.573  ,152.73 ,152.57   ,825345 ,20171213,2        ,2.362134661175621 ,2.254797479857473 ,129
2017-12-14,149.5  ,150.79 ,149.47 ,-0.446  ,150.23 ,150.17   ,573454 ,20171214,3        ,2.4292135819385923,2.367491150023624 ,130
2017-12-15,150.57 ,151.22 ,149.77 ,0.716   ,150.68 ,149.5    ,1559225,20171215,4        ,2.3401938594477767,2.2451589959215124,131
2017-12-18,150.47 ,151.84 ,149.83 ,-0.066  ,151.39 ,150.57   ,1034898,20171218,0        ,2.340176235806551 ,2.257804463200568 ,132
2017-12-19,150.15 ,151.66 ,149.87 ,-0.213  ,150.97 ,150.47   ,707665 ,20171219,1        ,2.2901600723034568,2.1954305344806113,133
2017-12-20,148.47 ,150.505,148.13 ,-1.119  ,150.19 ,150.15   ,625961 ,20171220,2        ,2.297872812918872 ,2.2193731299807413,134
2017-12-21,147.48 ,149.15 ,147.37 ,-0.667  ,148.84 ,148.47   ,504919 ,20171221,3        ,2.3417026600869892,2.2941233795805815,135
2017-12-22,146.99 ,148.0  ,146.43 ,-0.332  ,148.0  ,147.48   ,479423 ,20171222,4        ,2.314275087002147 ,2.260240262199487 ,136
2017-12-26,145.87 ,146.94 ,145.3  ,-0.762  ,146.62 ,146.99   ,485389 ,20171226,1        ,2.302068237229334 ,2.249541560544516 ,137
2017-12-27,146.63 ,147.33 ,145.12 ,0.521   ,146.22 ,145.87   ,536671 ,20171227,2        ,2.2936983827195716,2.2442693524597965,138
2017-12-28,147.82 ,148.04 ,146.32 ,0.812   ,146.94 ,146.63   ,479730 ,20171228,3        ,2.2824530571695907,2.234366772112092 ,139
2017-12-29,147.61 ,148.99 ,147.61 ,-0.142  ,147.93 ,147.82   ,410912 ,20171229,4        ,2.289502789520606 ,2.25111786919273  ,140
2018-01-02,146.13 ,148.34 ,145.66 ,-1.003  ,147.96 ,147.61   ,571598 ,20180102,1        ,2.325002582967523 ,2.3083021533859274,141
2018-01-03,148.86 ,148.96 ,145.5  ,2.274   ,145.55 ,145.55   ,1007560,20180103,2        ,2.428184290627703 ,2.46186186646693  ,142
2018-01-04,151.6  ,152.76 ,149.25 ,1.841   ,149.25 ,148.86   ,778593 ,20180104,3        ,2.862895285713073 ,3.0949469516494847,143
2018-01-05,154.12 ,154.28 ,151.7  ,1.662   ,151.97 ,151.6    ,1275238,20180105,4        ,3.0953595820767856,3.4049540250648285,144
2018-01-08,155.07 ,155.44 ,153.78 ,0.616   ,154.39 ,154.12   ,566189 ,20180108,0        ,3.163054226790737 ,3.462960155105146 ,145
2018-01-09,156.12 ,156.325,154.97 ,0.677   ,155.2  ,155.07   ,626156 ,20180109,1        ,3.075958316332195 ,3.2952321343017483,146
2018-01-10,154.81 ,156.39 ,154.38 ,-0.839  ,156.18 ,156.12   ,25684  ,20180110,2        ,2.979052942365401 ,3.1238678496195305,147
2018-01-11,155.72 ,155.79 ,154.6  ,0.588   ,155.57 ,154.81   ,522490 ,20180111,3        ,2.846411675594614 ,2.910018802886086 ,148
2018-01-12,157.25 ,157.56 ,155.72 ,0.983   ,156.56 ,155.72   ,564902 ,20180112,4        ,2.8376469723953397,2.88868296249111  ,149
2018-01-16,155.53 ,158.51 ,154.96 ,-1.094  ,157.81 ,157.25   ,588787 ,20180116,1        ,2.9024063749333378,2.9768585675286863,150
2018-01-17,157.41 ,158.04 ,155.81 ,1.209   ,156.91 ,155.53   ,680803 ,20180117,2        ,2.8412784914381635,2.877277425155907 ,151
2018-01-18,157.58 ,157.92 ,156.36 ,0.108   ,156.87 ,157.41   ,781232 ,20180118,3        ,2.800253154981344 ,2.8123071017816432,152
2018-01-19,159.18 ,160.13 ,157.85 ,1.015   ,158.29 ,157.58   ,786773 ,20180119,4        ,2.792957410539079 ,2.799999488207447 ,153
2018-01-22,160.47 ,160.48 ,157.2  ,0.81    ,159.59 ,159.18   ,491105 ,20180122,0        ,2.8372340265754743,2.8639995564613567,154
2018-01-23,160.84 ,161.11 ,159.06 ,0.231   ,160.22 ,160.47   ,518429 ,20180123,1        ,2.7656672719148467,2.7554662822446083,155
2018-01-24,162.19 ,163.415,161.14 ,0.839   ,161.52 ,160.84   ,508986 ,20180124,2        ,2.781970252366799 ,2.780737444616409 ,156
2018-01-25,162.79 ,163.7  ,162.1  ,0.37    ,162.83 ,162.19   ,470155 ,20180125,3        ,2.7890638678336073,2.791305785335817 ,157
2018-01-26,167.23 ,167.23 ,163.07 ,2.727   ,163.72 ,162.79   ,838718 ,20180126,4        ,2.9936944789488216,3.091131680663757 ,158
2018-01-29,161.75 ,166.64 ,161.72 ,-3.277  ,166.14 ,167.23   ,964243 ,20180129,0        ,3.1688132044159905,3.3349807899363504,159
2018-01-30,161.63 ,162.7  ,160.13 ,-0.074  ,161.05 ,161.75   ,778917 ,20180130,1        ,3.5261938996262714,3.836983351327706 ,160
2018-01-31,161.79 ,162.77 ,160.63 ,0.099   ,161.62 ,161.63   ,667981 ,20180131,2        ,3.4001762475666855,3.610718904464665 ,161
2018-02-01,163.57 ,164.1  ,160.82 ,1.1     ,161.67 ,161.79   ,576598 ,20180201,3        ,3.3892511321953096,3.566623050532775 ,162
2018-02-02,158.61 ,162.84 ,158.24 ,-3.032  ,162.08 ,163.57   ,786684 ,20180202,4        ,3.499319229003471 ,3.704406643803921 ,163
2018-02-05,151.31 ,158.71 ,151.08 ,-4.602  ,157.87 ,158.61   ,1363115,20180205,0        ,4.3166539654988965,4.8758190913619375,164
2018-02-06,157.94 ,157.97 ,147.34 ,4.382   ,150.87 ,151.31   ,1982005,20180206,1        ,4.948776417310206 ,5.728376545888149 ,165
2018-02-07,157.98 ,161.25 ,156.43 ,0.025   ,157.02 ,157.94   ,1034040,20180207,2        ,5.402524071229265 ,6.289926339793208 ,166
2018-02-08,152.14 ,160.12 ,151.85 ,-3.697  ,157.95 ,157.98   ,1665175,20180208,3        ,5.663203730100027 ,6.553936161163682 ,167
2018-02-09,154.64 ,158.55 ,149.295,1.643   ,154.67 ,152.14   ,2309643,20180209,4        ,5.989730696730439 ,6.914078006353171 ,168
2018-02-12,160.64 ,161.14 ,155.91 ,3.88    ,158.06 ,154.64   ,34091  ,20180212,0        ,6.263391567627483 ,7.192200938846985 ,169
2018-02-13,161.6  ,161.77 ,156.72 ,0.598   ,157.67 ,160.64   ,753973 ,20180213,1        ,6.342174158969461 ,7.183907480333861 ,170
2018-02-14,163.55 ,164.22 ,159.8  ,1.207   ,160.94 ,161.6    ,1357646,20180214,2        ,6.167431040338988 ,6.815386482948478 ,171
2018-02-15,166.99 ,166.99 ,163.25 ,2.103   ,165.05 ,163.55   ,934545 ,20180215,3        ,6.096755486338217 ,6.6253349518853115,172
2018-02-16,168.21 ,169.06 ,165.93 ,0.731   ,166.26 ,166.99   ,765635 ,20180216,4        ,6.0434140751416585,6.476623624964985 ,173
2018-02-20,168.13 ,169.51 ,166.35 ,-0.048  ,167.44 ,168.21   ,661616 ,20180220,1        ,5.781285507900776 ,6.034407141630435 ,174
2018-02-21,166.99 ,170.62 ,166.87 ,-0.678  ,168.06 ,168.13   ,804126 ,20180221,2        ,5.596623179422907 ,5.729819522742865 ,175
2018-02-22,167.17 ,168.75 ,166.34 ,0.108   ,167.88 ,166.99   ,593898 ,20180222,3        ,5.306930149452297 ,5.287176919706058 ,176
2018-02-23,169.3  ,169.3  ,166.37 ,1.274   ,167.22 ,167.17   ,668952 ,20180223,4        ,5.090845581148732 ,4.9728866637425275,177
2018-02-26,170.2  ,170.8  ,168.615,0.532   ,170.4  ,169.3    ,739651 ,20180226,0        ,4.958041432232811 ,4.793835108575513 ,178
2018-02-27,168.37 ,171.65 ,168.37 ,-1.075  ,169.9  ,170.2    ,742387 ,20180227,1        ,4.805492205716596 ,4.591990427430798 ,179
2018-02-28,166.88 ,171.07 ,166.86 ,-0.885  ,169.4  ,168.37   ,1067959,20180228,2        ,4.751356548908007 ,4.541058370439735 ,180
2018-03-01,166.52 ,168.83 ,164.8  ,-0.216  ,166.72 ,166.88   ,837469 ,20180301,3        ,4.685778678905517 ,4.472917254380771 ,181
2018-03-02,166.94 ,167.21 ,162.94 ,0.252   ,164.59 ,166.52   ,780863 ,20180302,4        ,4.647980616180811 ,4.445861620463223 ,182
