          ,close  ,high   ,low    ,p_change             ,open  ,pre_close,volume  ,date    ,date_week,key,atr21             ,atr14
2018-02-23,122.93 ,122.96 ,121.22 ,2.1180000000000003   ,121.57,120.38   ,5036876 ,20180223,4        ,177,3.4626179083903335,3.398003554340566
2018-02-26,124.59 ,124.6  ,123.32 ,1.35                 ,123.58,122.93   ,6270475 ,20180226,0        ,178,3.5314708284924583,3.5076030804293077
2018-02-27,123.37 ,125.3  ,123.35 ,-0.979               ,124.7 ,124.59   ,7287215 ,20180227,1        ,179,3.425882567616255 ,3.35592266970441
2018-02-28,122.94 ,124.98 ,122.88 ,-0.349               ,123.65,123.37   ,6780867 ,20180228,2        ,180,3.3053477848602215,3.188466313742879
2018-03-01,120.4  ,124.0  ,119.62 ,-2.066               ,123.26,122.94   ,8819616 ,20180301,3        ,181,3.403043443642286 ,3.347337471911271
2018-03-02,120.77 ,120.98 ,117.86 ,0.307                ,119.09,120.4    ,7581920 ,20180302,4        ,182,3.5554940437323928,3.5783591423240817
2018-03-05,121.88 ,122.31 ,119.44 ,0.919                ,120.45,120.77   ,5810235 ,20180305,0        ,183,3.493176401885239 ,3.483911256680525
2018-03-06,121.06 ,123.24 ,120.67 ,-0.6729999999999999  ,122.83,121.88   ,7464417 ,20180306,1        ,184,3.409251272595068 ,3.3620564224560665
2018-03-07,121.85 ,122.24 ,119.7  ,0.653                ,120.03,121.06   ,7254084 ,20180307,2        ,185,3.330228428051675 ,3.252448899461621
2018-03-08,122.22 ,122.82 ,121.168,0.304                ,121.96,121.85   ,6948887 ,20180308,3        ,186,3.1874803865428776,3.053455712866256
2018-03-09,124.51 ,124.79 ,122.87 ,1.874                ,123.25,122.22   ,6397723 ,20180309,4        ,187,3.1649821692126223,3.038328284484057
2018-03-12,123.88 ,124.98 ,123.5  ,-0.506               ,124.65,124.51   ,363056  ,20180312,0        ,188,3.1281656078219817,3.0012178465527817
2018-03-13,123.2  ,125.0  ,122.9  ,-0.5489999999999999  ,124.25,123.88   ,9479456 ,20180313,1        ,189,3.0346960058342765,2.881055467012223
2018-03-14,122.58 ,124.04 ,121.9  ,-0.503               ,124.04,123.2    ,7854962 ,20180314,2        ,190,2.9533600042939843,2.7822480714104603
2018-03-15,123.41 ,124.42 ,122.7  ,0.677                ,123.13,122.58   ,5861935 ,20180315,3        ,191,2.8412363662743703,2.6406149952222333
2018-03-16,124.53 ,125.05 ,123.33 ,0.908                ,123.85,123.41   ,9447131 ,20180316,4        ,192,2.807487605357658 ,2.6178663291925774
2018-03-19,122.68 ,124.3  ,122.57 ,-1.486               ,123.77,124.53   ,419518  ,20180319,0        ,193,2.7095341857750066,2.499484151966797
2018-03-20,124.91 ,125.17 ,123.3  ,1.818                ,123.38,122.68   ,7779656 ,20180320,1        ,194,2.6332128955118472,2.4155529317044944
2018-03-21,124.83 ,125.41 ,123.98 ,-0.064               ,124.83,124.91   ,358093  ,20180321,2        ,195,2.6420117232604206,2.457479207477251
2018-03-22,119.99 ,122.68 ,119.7  ,-3.877               ,122.2 ,124.83   ,10501470,20180322,3        ,196,2.8754652046002396,2.82448197981383
2018-03-23,117.0  ,120.73 ,116.76 ,-2.492               ,119.89,119.99   ,10024268,20180323,4        ,197,3.3476956435545366,3.5238843825056683
2018-03-26,120.64 ,120.74 ,117.8  ,3.111                ,119.09,117.0    ,8735438 ,20180326,0        ,198,3.3106324030167134,3.446033131504879
2018-03-27,117.4  ,121.6  ,116.74 ,-2.6860000000000004  ,121.52,120.64   ,9008647 ,20180327,1        ,199,3.4514840034841607,3.6345620473042985
2018-03-28,116.99 ,118.07 ,116.03 ,-0.349               ,116.93,117.4    ,9420430 ,20180328,2        ,200,3.556803640035231 ,3.7646204409971045
2018-03-29,119.62 ,120.595,117.04 ,2.248                ,117.68,116.99   ,12918073,20180329,3        ,201,3.5566396727585867,3.736671048864148
2018-04-02,118.39 ,119.83 ,116.76 ,-1.028               ,119.27,119.62   ,9877103 ,20180402,0        ,202,3.5123997023327806,3.647781575682239
2018-04-03,119.2  ,119.99 ,117.49 ,0.684                ,118.89,118.39   ,7084805 ,20180403,1        ,203,3.4203633654260552,3.494744032257908
2018-04-04,119.81 ,120.12 ,116.71 ,0.512                ,116.9 ,119.2    ,8425714 ,20180404,2        ,204,3.419421241293334 ,3.4834448279568533
2018-04-05,121.25 ,122.01 ,120.39 ,1.202                ,121.27,119.81   ,1613847 ,20180405,3        ,205,3.364019310101989 ,3.3936521842292553
2018-04-06,117.7  ,120.557,117.12 ,-2.928               ,120.18,121.25   ,8383796 ,20180406,4        ,206,3.3706539182924633,3.3994318929986886
2018-04-09,118.79 ,120.67 ,118.63 ,0.926                ,118.63,117.7    ,7024815 ,20180409,0        ,207,3.3024126528255136,3.2955076405988537
2018-04-10,120.72 ,121.16 ,119.64 ,1.625                ,120.56,118.79   ,9006074 ,20180410,1        ,208,3.3167387753279125,3.3174399551856726
2018-04-11,119.8  ,121.66 ,119.63 ,-0.762               ,119.86,120.72   ,529370  ,20180411,2        ,209,3.2761261593065565,3.257781294494239
2018-04-12,121.07 ,121.98 ,120.39 ,1.06                 ,120.4 ,119.8    ,5666005 ,20180412,3        ,210,3.1228419627230557,3.0354104552283236
2018-04-13,120.75 ,122.47 ,120.65 ,-0.264               ,121.73,121.07   ,9174257 ,20180413,4        ,211,3.081674511497339 ,2.9866890611978736
2018-04-16,121.88 ,122.87 ,121.51 ,0.936                ,122.11,120.75   ,6903235 ,20180416,0        ,212,2.9651586466380384,2.828463853038146
2018-04-17,123.91 ,124.26 ,122.52 ,1.666                ,123.0 ,121.88   ,416984  ,20180417,1        ,213,3.014689678830534 ,2.91933533929973
2018-04-18,124.51 ,124.87 ,123.38 ,0.484                ,123.99,123.91   ,398058  ,20180418,2        ,214,3.0124451625703816,2.9287572940597637
2018-04-19,123.96 ,124.72 ,123.15 ,-0.442               ,124.31,124.51   ,7294128 ,20180419,3        ,215,2.881313784004617 ,2.7475896548517875
2018-04-20,123.87 ,124.8  ,123.51 ,-0.073               ,124.05,123.96   ,494398  ,20180420,4        ,216,2.736648894398938 ,2.553244367538208
2018-04-23,124.46 ,124.97 ,123.9  ,0.476                ,124.3 ,123.87   ,8004330 ,20180423,0        ,217,2.5851353584009904,2.355478451866441
2018-04-24,121.27 ,125.04 ,120.55 ,-2.563               ,124.87,124.46   ,9434388 ,20180424,1        ,218,2.758304871422727 ,2.640081324950924
2018-04-25,121.21 ,121.35 ,119.37 ,-0.049               ,121.14,121.27   ,8001229 ,20180425,2        ,219,2.9702771560047605,2.9667371482908096
2018-04-26,126.7  ,127.58 ,123.85 ,4.529                ,125.14,121.21   ,1048191 ,20180426,3        ,220,3.2738883238567293,3.412505528518706
2018-04-27,126.0  ,127.06 ,125.39 ,-0.552               ,126.68,126.7    ,564539  ,20180427,4        ,221,3.5080802945667013,3.737504791382881
2018-04-30,126.88 ,127.9  ,126.66 ,0.698                ,126.74,126.0    ,8449212 ,20180430,0        ,222,3.301891176757566 ,3.404504152531827
2018-05-01,127.0  ,126.94 ,125.53 ,0.095                ,126.81,126.88   ,355701  ,20180501,1        ,223,3.129901069687657 ,3.1385702655275796
2018-05-02,126.38 ,128.1  ,126.0  ,-0.488               ,127.88,127.0    ,8515290 ,20180502,2        ,224,3.0362736996705473,3.0000942301239
2018-05-03,127.18 ,127.46 ,125.32 ,0.633                ,125.81,126.38   ,6778649 ,20180503,3        ,225,2.95479427239177  ,2.8854149994407123
2018-05-04,128.16 ,128.36 ,126.07 ,0.7709999999999999   ,126.33,127.18   ,5798380 ,20180504,4        ,226,2.894358429422791 ,2.8060263328486195
2018-05-07,129.26 ,129.52 ,128.25 ,0.858                ,128.4 ,128.16   ,5737264 ,20180507,0        ,227,2.843962208547771 ,2.7438894884688017
2018-05-08,129.9  ,129.97 ,128.31 ,0.495                ,129.14,129.26   ,5044721 ,20180508,1        ,228,2.7499656441031326,2.6193708900062904
2018-05-09,130.84 ,131.0  ,129.59 ,0.7240000000000001   ,130.01,129.9    ,6119401 ,20180509,2        ,229,2.6581505855205956,2.502121438005452
2018-05-10,131.0  ,131.75 ,130.72 ,0.122                ,131.29,130.84   ,6585753 ,20180510,3        ,230,2.5846823504531105,2.4151719129380536
2018-05-11,131.82 ,132.09 ,130.23 ,0.626                ,131.0 ,131.0    ,5437124 ,20180511,4        ,231,2.518802136759126 ,2.3411489912129815
2018-05-14,131.21 ,132.5  ,130.67 ,-0.463               ,132.43,131.82   ,5017015 ,20180514,0        ,232,2.4561837606759185,2.272995792384585
2018-05-15,131.1  ,131.4  ,129.9  ,-0.084               ,130.56,131.21   ,5532295 ,20180515,1        ,233,2.407439782422605 ,2.225929686733305
2018-05-16,130.89 ,131.4  ,130.54 ,-0.16                ,131.09,131.1    ,5124193 ,20180516,2        ,234,2.266763438539646 ,2.0438057285021993
2018-05-17,129.93 ,130.8  ,129.61 ,-0.733               ,130.58,130.89   ,4911730 ,20180517,3        ,235,2.1961485804785568,1.9699649647019033
2018-05-18,129.93 ,130.34 ,129.07 ,0.0                  ,129.62,129.93   ,6082685 ,20180518,4        ,236,2.16195325497521  ,1.949969636074982
2018-05-21,130.66 ,131.507,129.99 ,0.562                ,130.95,129.93   ,5591804 ,20180521,0        ,237,2.1087756863336136,1.9002403512649841
2018-05-22,130.71 ,131.78 ,130.5  ,0.038                ,131.0 ,130.66   ,6645279 ,20180522,1        ,238,2.0852506239366373,1.8935416377629855
2018-05-23,131.88 ,131.91 ,129.8  ,0.895                ,130.06,130.71   ,6569116 ,20180523,2        ,239,2.0875005672153852,1.9224027527279188
2018-05-24,131.89 ,132.21 ,130.5  ,0.008                ,131.82,131.88   ,6035241 ,20180524,3        ,240,2.053182333828539 ,1.8940823856975306
2018-05-25,131.28 ,132.1  ,130.93 ,-0.463               ,131.88,131.89   ,7509647 ,20180525,4        ,241,1.972893030745496 ,1.797538067604525
2018-05-29,129.69 ,131.05 ,129.06 ,-1.211               ,130.39,131.28   ,10401923,20180529,1        ,242,2.0508118461390787,1.9351996585905864
2018-05-30,130.64 ,131.1  ,129.87 ,0.733                ,130.2 ,129.69   ,10631269,20180530,2        ,243,1.9925562237581718,1.8651730374451783
2018-05-31,130.72 ,131.58 ,129.98 ,0.061                ,130.65,130.64   ,11085956,20180531,3        ,244,1.983232930688575 ,1.8684832991191564
2018-06-01,130.85 ,132.51 ,130.36 ,0.099                ,131.84,130.72   ,8323370 ,20180601,4        ,245,1.9983935733542435,1.9060188592365992
2018-06-04,133.07 ,133.57 ,131.43 ,1.6969999999999998   ,131.94,130.85   ,7177958 ,20180604,0        ,246,2.075812339417568 ,2.0318830113383815
2018-06-05,133.555,133.62 ,132.71 ,0.364                ,133.24,133.07   ,407716  ,20180605,1        ,247,2.138920308564849 ,2.130298609826595
2018-06-06,136.28 ,136.31 ,133.61 ,2.04                 ,134.0 ,133.555  ,8065764 ,20180606,2        ,248,2.239018462336618 ,2.278258795183046
2018-06-07,133.84 ,136.58 ,133.05 ,-1.79                ,136.36,136.28   ,8309178 ,20180607,3        ,249,2.356380420311281 ,2.4451576224919735
2018-06-08,134.74 ,134.915,133.23 ,0.672                ,133.44,133.84   ,5260976 ,20180608,4        ,250,2.419436745740103 ,2.525803272826382
2018-06-11,133.91 ,135.19 ,133.81 ,-0.616               ,134.9 ,134.74   ,7988703 ,20180611,0        ,251,2.324942496123863 ,2.373029503116197
2018-06-12,134.86 ,135.129,133.54 ,0.7090000000000001   ,134.04,133.91   ,5743302 ,20180612,1        ,252,2.2580386328376205,2.2684922360340374
2018-06-13,134.4  ,135.77 ,134.31 ,-0.341               ,135.18,134.86   ,4881581 ,20180613,2        ,253,2.2218533025785447,2.2140266045628305
2018-06-14,134.97 ,135.65 ,134.78 ,0.424                ,135.08,134.4    ,376660  ,20180614,3        ,254,2.0989575477952545,2.034823057287787
2018-06-15,135.1  ,135.73 ,134.0  ,0.096                ,135.1 ,134.97   ,10044514,20180615,4        ,255,2.0654159525402904,1.9941799829827471
2018-06-18,136.2  ,136.31 ,134.12 ,0.8140000000000001   ,134.37,135.1    ,8713298 ,20180618,0        ,256,2.076741775036888 ,2.0202893185850472
2018-06-19,135.11 ,135.235,133.57 ,-0.8                 ,134.56,136.2    ,6557632 ,20180619,1        ,257,2.0393107045782077,1.972917409440377
2018-06-20,135.5  ,136.69 ,135.5  ,0.289                ,135.52,135.11   ,7191977 ,20180620,2        ,258,1.9621006405241745,1.8685284215149929
2018-06-21,134.63 ,136.1  ,134.26 ,-0.642               ,135.15,135.5    ,417650  ,20180621,3        ,259,1.9510005822945125,1.864724631979661
2018-06-22,135.33 ,135.85 ,134.26 ,0.52                 ,135.6 ,134.63   ,6173350 ,20180622,4        ,260,1.9181823475399502,1.8280946810490402
2018-06-25,130.93 ,134.91 ,129.53 ,-3.2510000000000003  ,134.91,135.33   ,10086236,20180625,0        ,261,2.232893043222634 ,2.3016820569091676
2018-06-26,132.55 ,133.79 ,131.61 ,1.237                ,132.11,130.93   ,7733865 ,20180626,1        ,262,2.3680845847496084,2.4907911159879492
2018-06-27,131.02 ,133.657,131.01 ,-1.154               ,133.01,132.55   ,7282062 ,20180627,2        ,263,2.400713258863666 ,2.522285633856223
2018-06-28,132.74 ,133.12 ,130.65 ,1.3130000000000002   ,131.0 ,131.02   ,6576536 ,20180628,3        ,264,2.4070120535124913,2.5153142160087265
2018-06-29,132.45 ,134.19 ,132.45 ,-0.218               ,133.28,132.74   ,7258961 ,20180629,4        ,265,2.476374594102941 ,2.602605653874228
2018-07-02,132.5  ,133.05 ,131.15 ,0.038                ,131.96,132.45   ,7554385 ,20180702,0        ,266,2.4239769037294816,2.5089249000243314
2018-07-03,131.44 ,133.35 ,131.43 ,-0.8                 ,133.21,132.5    ,338436  ,20180703,1        ,267,2.3781608215718855,2.4304015800210856
2018-07-05,133.29 ,133.33 ,131.83 ,1.4069999999999998   ,132.13,131.44   ,4729298 ,20180705,3        ,268,2.2983280196102194,2.3063480360182744
2018-07-06,134.09 ,134.28 ,132.5  ,0.6                  ,133.58,133.29   ,4839785 ,20180706,4        ,269,2.34757092691871  ,2.3775016312158384
2018-07-09,135.52 ,135.969,134.79 ,1.0659999999999998   ,134.94,134.09   ,8960741 ,20180709,0        ,270,2.377700842653553 ,2.4177014137203896
2018-07-10,136.69 ,137.33 ,135.34 ,0.863                ,135.57,135.52   ,6561867 ,20180710,1        ,271,2.4560916751400237,2.5273412252243355
2018-07-11,138.15 ,138.81 ,136.6  ,1.068                ,136.63,136.69   ,10648707,20180711,2        ,272,2.5319015228549437,2.6290290618610856
2018-07-12,139.9  ,139.95 ,138.66 ,1.267                ,139.01,138.15   ,11816114,20180712,3        ,273,2.598092293504795 ,2.7131585202796065
2018-07-13,139.42 ,140.03 ,137.54 ,-0.343               ,139.79,139.9    ,7866197 ,20180713,4        ,274,2.588265721367956 ,2.6834040509089934
2018-07-16,138.46 ,139.55 ,138.16 ,-0.6890000000000001  ,139.42,139.42   ,4970287 ,20180716,0        ,275,2.511150655788764 ,2.5576168441211324
2018-07-17,139.64 ,139.91 ,137.42 ,0.852                ,138.18,138.46   ,5412609 ,20180717,1        ,276,2.5092278688988703,2.5486012649049825
2018-07-18,140.9  ,141.17 ,139.37 ,0.902                ,139.91,139.64   ,7008550 ,20180718,2        ,277,2.527479880817207 ,2.5701210962509786
2018-07-19,140.13 ,140.99 ,139.93 ,-0.546               ,140.95,140.9    ,7937007 ,20180719,3        ,278,2.4204362552880694,2.407438283417518
2018-07-20,140.99 ,141.47 ,139.92 ,0.614                ,140.0 ,140.13   ,7156679 ,20180720,4        ,279,2.3413056866253155,2.29311317896185
2018-07-23,140.03 ,140.97 ,139.64 ,-0.6809999999999999  ,140.66,140.99   ,7723617 ,20180723,0        ,280,2.2493688060228   ,2.164698088433605
2018-07-24,140.03 ,141.47 ,139.51 ,0.0                  ,140.99,140.03   ,8336698 ,20180724,1        ,281,2.2230625509297632,2.137405009975792
2018-07-25,142.64 ,142.77 ,139.9  ,1.864                ,140.34,140.03   ,8386662 ,20180725,2        ,282,2.281875046299899 ,2.2350843419790203
2018-07-26,142.5  ,142.79 ,139.53 ,-0.098               ,141.61,142.64   ,10520800,20180726,3        ,283,2.3707954966364273,2.3717397630484833
2018-07-27,140.71 ,143.14 ,139.21 ,-1.256               ,143.08,142.5    ,7015207 ,20180727,4        ,284,2.5125413605787945,2.579507794642016
2018-07-30,136.48 ,140.42 ,135.31 ,-3.006               ,140.13,140.71   ,12812351,20180730,0        ,285,2.937764873254067 ,3.1942400886897473
2018-07-31,136.74 ,138.02 ,135.63 ,0.191                ,137.13,136.48   ,7683341 ,20180731,1        ,286,3.132513521140319 ,3.445674743531116
2018-08-01,138.25 ,138.735,137.41 ,1.104                ,137.74,136.74   ,7087731 ,20180801,2        ,287,3.0527395646729234,3.2869181110603036
2018-08-02,138.92 ,139.19 ,137.0  ,0.485                ,137.45,138.25   ,12300023,20180802,3        ,288,2.9979450587935084,3.175329029585599
2018-08-03,139.82 ,139.86 ,137.94 ,0.648                ,139.29,138.92   ,4617813 ,20180803,4        ,289,2.8999500534485483,3.0079518256408546
2018-08-06,139.71 ,140.26 ,139.05 ,-0.079               ,139.65,139.82   ,5143228 ,20180806,0        ,290,2.758136412225826 ,2.785558248888741
2018-08-07,140.28 ,140.69 ,139.87 ,0.408                ,139.98,139.71   ,10034524,20180807,1        ,291,2.5864876474778833,2.5301504823702428
2018-08-08,140.68 ,140.99 ,139.83 ,0.285                ,139.98,140.28   ,5389491 ,20180808,2        ,292,2.467716043161621 ,2.36346375138754
2018-08-09,140.01 ,141.24 ,139.9  ,-0.476               ,140.73,140.68   ,5679260 ,20180809,3        ,293,2.365196402874132 ,2.2270019178692015
2018-08-10,139.73 ,140.74 ,139.25 ,-0.2                 ,139.88,140.01   ,6523759 ,20180810,4        ,294,2.28563309352189  ,2.1287349954866426
2018-08-13,140.21 ,141.24 ,139.83 ,0.344                ,140.53,139.73   ,4817496 ,20180813,0        ,295,2.206030085019855 ,2.03290366275509
2018-08-14,140.76 ,140.99 ,139.88 ,0.392                ,140.3 ,140.21   ,5888925 ,20180814,1        ,296,2.1200273500180056,1.92984984105441
2018-08-15,139.92 ,140.69 ,138.84 ,-0.597               ,140.35,140.76   ,5288739 ,20180815,2        ,297,2.095479409107266 ,1.9192031955804878
2018-08-16,140.65 ,141.49 ,140.42 ,0.522                ,141.07,139.92   ,5931651 ,20180816,3        ,298,2.0022540082792952,1.8059761028364256
2018-08-17,141.33 ,141.71 ,140.565,0.483                ,140.78,140.65   ,7699607 ,20180817,4        ,299,1.9829581893448058,1.8038459557915678
2018-08-20,140.94 ,141.6  ,140.7  ,-0.276               ,141.54,141.33   ,4662168 ,20180820,0        ,300,1.8890528994043325,1.6899998283526867
2018-08-21,140.04 ,141.457,139.8  ,-0.639               ,141.0 ,140.94   ,6854347 ,20180821,1        ,301,1.8679571812766576,1.685599851238993
2018-08-22,141.14 ,141.53 ,139.85 ,0.785                ,139.85,140.04   ,4191949 ,20180822,2        ,302,1.8508701647969572,1.684853204407128
2018-08-23,142.1  ,142.445,140.77 ,0.68                 ,141.01,141.14   ,4427093 ,20180823,3        ,303,1.9012456043608807,1.7808727771528408
2018-08-24,144.2  ,144.38 ,142.32 ,1.4780000000000002   ,142.32,142.1    ,5714023 ,20180824,4        ,304,2.0229505494190096,1.9754230735324596
2018-08-27,145.4  ,145.6  ,144.71 ,0.8320000000000001   ,144.99,144.2    ,7194938 ,20180827,0        ,305,2.157227772199126 ,2.1786999970614613
2018-08-28,145.2  ,146.17 ,144.87 ,-0.138               ,145.63,145.4    ,4926041 ,20180828,1        ,306,2.1402070656355634,2.150873330786596
2018-08-29,147.03 ,147.3  ,145.42 ,1.26                 ,145.46,145.2    ,5192935 ,20180829,2        ,307,2.1183700596686883,2.11742355334838
2018-08-30,146.74 ,147.71 ,146.36 ,-0.197               ,146.82,147.03   ,7804963 ,20180830,3        ,308,2.1539727815169942,2.169767079568595
2018-08-31,146.89 ,147.64 ,146.5  ,0.102                ,146.74,146.74   ,5786569 ,20180831,4        ,309,2.061793437742707 ,2.0324648022927807
2018-09-04,147.8  ,147.86 ,146.667,0.62                 ,146.93,146.89   ,7638091 ,20180904,1        ,310,1.9828122161297244,1.920536161987078
2018-09-05,142.67 ,147.82 ,142.55 ,-3.471               ,147.0 ,147.8    ,11363391,20180905,2        ,311,2.2816474692088753,2.3671313403887986
2018-09-06,144.5  ,144.7  ,142.54 ,1.283                ,143.29,142.67   ,9589246 ,20180906,3        ,312,2.552406790189921 ,2.7528471616702985
2018-09-07,143.2  ,144.44 ,142.75 ,-0.9                 ,143.99,144.5    ,13626619,20180907,4        ,313,2.4812789001726467,2.6218008734475897
2018-09-10,144.08 ,144.44 ,143.21 ,0.615                ,144.13,143.2    ,5362694 ,20180910,0        ,314,2.372980818338759 ,2.444227423654577
2018-09-11,145.49 ,145.52 ,143.25 ,0.979                ,143.46,144.08   ,9896017 ,20180911,1        ,315,2.3681643803079644,2.4276637671673034
2018-09-12,146.57 ,146.8  ,145.07 ,0.742                ,145.85,145.49   ,6964135 ,20180912,2        ,316,2.400149436643606 ,2.466641931544996
2018-09-13,147.63 ,148.065,147.09 ,0.723                ,147.15,146.57   ,5803447 ,20180913,3        ,317,2.4160449424032757,2.481089674005658
2018-09-14,147.84 ,148.37 ,147.35 ,0.142                ,147.91,147.63   ,4928283 ,20180914,4        ,318,2.360040856730248 ,2.3902777174715717
2018-09-17,146.18 ,147.9  ,145.83 ,-1.123               ,147.83,147.84   ,7708643 ,20180917,0        ,319,2.3336735061184055,2.3475740218086942
2018-09-18,147.63 ,148.09 ,145.95 ,0.992                ,146.2 ,146.18   ,5692208 ,20180918,1        ,320,2.3160668237440056,2.3198974855675365
2018-09-19,147.42 ,148.82 ,147.25 ,-0.142               ,148.28,147.63   ,7432335 ,20180919,2        ,321,2.3455152943127326,2.3625778208251966
2018-09-20,149.24 ,149.485,147.2  ,1.235                ,147.99,147.42   ,7172740 ,20180920,3        ,322,2.340013903920668 ,2.352234111381841
2018-09-21,150.05 ,150.26 ,149.35 ,0.5429999999999999   ,149.95,149.24   ,15628076,20180921,4        ,323,2.3854671853824274,2.417269563197596
2018-09-24,149.11 ,149.65 ,147.27 ,-0.626               ,149.16,150.05   ,6706692 ,20180924,0        ,324,2.384970168529479 ,2.4123002881045825
2018-09-25,149.58 ,149.96 ,149.1  ,0.315                ,149.71,149.11   ,4230860 ,20180925,1        ,325,2.254518335026796 ,2.217326916357307
2018-09-26,149.27 ,150.42 ,149.04 ,-0.207               ,150.0 ,149.58   ,5852463 ,20180926,2        ,326,2.1750166682061756,2.105683327509665
2018-09-27,150.02 ,150.64 ,149.56 ,0.502                ,149.9 ,149.27   ,5868620 ,20180927,3        ,327,2.0754696983692464,1.9689255505083743
2018-09-28,150.09 ,150.37 ,149.55 ,0.047                ,149.81,150.02   ,6035936 ,20180928,4        ,328,1.986790634881128 ,1.8530688104405864
2018-10-01,150.79 ,151.56 ,150.61 ,0.466                ,150.89,150.09   ,9802691 ,20181001,0        ,329,1.9461733044373848,1.8113263023818367
2018-10-02,149.67 ,150.84 ,149.17 ,-0.743               ,150.84,150.79   ,8047706 ,20181002,1        ,330,1.9210666403976233,1.792482795397594
2018-10-03,149.37 ,150.71 ,149.19 ,-0.2                 ,150.71,149.67   ,7521101 ,20181003,2        ,331,1.8918787639978407,1.7668184226779178
2018-10-04,146.76 ,149.28 ,146.1  ,-1.747               ,149.18,149.37   ,9208887 ,20181004,3        ,332,2.0444352399980414,2.0072426329875315
2018-10-05,145.36 ,147.41 ,144.4  ,-0.954               ,146.64,146.76   ,7085718 ,20181005,4        ,333,2.310395672725496 ,2.402276948589194
2018-10-08,141.89 ,145.01 ,140.18 ,-2.387               ,145.01,145.36   ,11637314,20181008,0        ,334,2.6985415206595484,2.959306688777303
2018-10-09,142.31 ,143.29 ,141.12 ,0.29600000000000004  ,141.46,141.89   ,10798415,20181009,1        ,335,2.8386741096905013,3.1300657969403303
2018-10-10,135.52 ,142.689,135.21 ,-4.771               ,142.57,142.31   ,15450086,20181010,2        ,336,3.2605219179004594,3.709923690681618
2018-10-11,133.73 ,137.24 ,132.26 ,-1.321               ,134.09,135.52   ,15657170,20181011,3        ,337,3.8777471980913343,4.555267198590737
2018-10-12,140.06 ,140.98 ,137.43 ,4.7330000000000005   ,138.48,133.73   ,12993257,20181012,4        ,338,4.02158836190121  ,4.6758982387786325
2018-10-15,137.23 ,140.06 ,137.22 ,-2.021               ,139.9 ,140.06   ,7953001 ,20181015,0        ,339,4.231443965364739 ,4.896445140274817
2018-10-16,141.74 ,142.14 ,138.68 ,3.286                ,138.71,137.23   ,11059518,20181016,1        ,340,4.1613126957861235,4.704919121571504
2018-10-17,142.55 ,142.79 ,140.79 ,0.5710000000000001   ,142.19,141.74   ,394321  ,20181017,2        ,341,4.288466087078293 ,4.8189299053619665
2018-10-18,139.29 ,142.46 ,137.95 ,-2.287               ,142.46,142.55   ,10222553,20181018,3        ,342,4.30860553370754  ,4.777739251313707
2018-10-19,140.08 ,142.19 ,139.38 ,0.5670000000000001   ,139.9 ,139.29   ,8696873 ,20181019,4        ,343,4.205095939734129 ,4.563374017805215
2018-10-22,140.64 ,141.54 ,139.51 ,0.4                  ,140.97,140.08   ,6099509 ,20181022,0        ,344,4.027359945212841 ,4.254924148764516
2018-10-23,139.12 ,140.04 ,135.59 ,-1.081               ,136.89,140.64   ,10736088,20181023,1        ,345,4.069418132011677 ,4.286267595595919
2018-10-24,134.26 ,140.18 ,134.0  ,-3.4930000000000003  ,139.7 ,139.12   ,13849587,20181024,2        ,346,4.303107392737887 ,4.600098582849794
2018-10-25,140.5  ,140.79 ,132.54 ,4.648                ,135.53,134.26   ,982074  ,20181025,3        ,347,4.661915811579899 ,5.086752105136489
2018-10-26,137.74 ,139.87 ,136.06 ,-1.964               ,137.98,140.5    ,12034937,20181026,4        ,348,4.748105283254455 ,5.156518491118292
2018-10-29,134.33 ,141.51 ,132.27 ,-2.476               ,139.61,137.74   ,12768190,20181029,0        ,349,5.156459348413141 ,5.700982692302517
2018-10-30,132.76 ,134.86 ,129.79 ,-1.169               ,133.08,134.33   ,15107555,20181030,1        ,350,5.410417589466494 ,6.000851666662184
2018-10-31,137.85 ,139.12 ,134.99 ,3.834                ,134.99,132.76   ,13205283,20181031,2        ,351,5.354015990424082 ,5.839404777773888
2018-11-01,140.83 ,140.87 ,137.49 ,2.162                ,139.0 ,137.85   ,16023953,20181101,3        ,352,5.604559991294622 ,6.142150807404038
2018-11-02,139.78 ,141.455,137.85 ,-0.746               ,141.11,140.83   ,17063121,20181102,4        ,353,5.422781810267839 ,5.803864033083502
2018-11-05,139.78 ,141.455,137.85 ,0.0                  ,141.11,139.78   ,17063121,20181105,0        ,354,5.25752891842531  ,5.510682162005704
2018-11-06,139.8  ,140.21 ,138.07 ,0.014                ,139.8 ,139.78   ,6280034 ,20181106,1        ,355,4.9741171985684645,5.0612578737382785
2018-11-07,144.81 ,144.87 ,142.5  ,3.584                ,142.5 ,139.8    ,911595  ,20181107,2        ,356,4.9846519986986015,5.065090157239839
2018-11-08,144.78 ,144.9  ,142.32 ,-0.021               ,142.34,144.81   ,20502121,20181108,3        ,357,4.995138180635092 ,5.069744802941193
2018-11-09,143.93 ,144.57 ,142.36 ,-0.5870000000000001  ,144.2 ,144.78   ,8339828 ,20181109,4        ,358,4.763761982395536 ,4.720445495882365
2018-11-12,139.72 ,143.64 ,139.17 ,-2.925               ,143.42,143.93   ,11335081,20181112,0        ,359,4.840692711268673 ,4.8390527630980555
2018-11-13,139.72 ,141.9  ,139.01 ,0.0                  ,140.35,139.72   ,6286973 ,20181113,1        ,360,4.847902464789707 ,4.8498457280183205
